Freq.,Rectangular,von Hann,Hamming,SFT3F (full),SFT3F (4 bit),SFT3F (8 bit)
0.429999999989832,0.722836581762477,0.886305727691844,0.862087772367465,1.000343735525153,0.999062815013182,1.000069574721409
0.430999999989808,0.721657862170948,0.885801597896554,0.861483701542974,1.000331312387013,0.999044868829217,1.000055969462545
0.431999999989785,0.720477446483937,0.885296526060892,0.860878576972626,1.000318735474811,0.999026760017069,1.000042208534535
0.432999999989761,0.719295341734603,0.884790513692265,0.860272400982671,1.000306003994581,0.999008487808620,1.000028291148944
0.433999999989737,0.718111554966587,0.884283562300623,0.859665175903071,1.000293117151361,0.998990051434796,1.000014216516352
0.434999999989714,0.716926093233884,0.883775673398420,0.859056904067461,1.000280074149197,0.998971450125576,0.999999983846354
0.435999999989690,0.715738963600739,0.883266848500605,0.858447587813116,1.000266874191152,0.998952683109989,0.999985592347573
0.436999999989666,0.714550173141737,0.882757089124681,0.857837229481020,1.000253516479313,0.998933749616131,0.999971041227662
0.437999999989643,0.713359728941464,0.882246396790589,0.857225831415715,1.000240000214795,0.998914648871160,0.999956329693308
0.438999999989619,0.712167638094612,0.881734773020777,0.856613395965376,1.000226324597737,0.998895380101303,0.999941456950236
0.439999999989595,0.710973907705853,0.881222219340172,0.855999925481766,1.000212488827321,0.998875942531864,0.999926422203218
0.440999999989572,0.709778544889719,0.880708737276159,0.855385422320206,1.000198492101773,0.998856335387231,0.999911224656080
0.441999999989548,0.708581556770705,0.880194328358646,0.854769888839638,1.000184333618362,0.998836557890876,0.999895863511700
0.442999999989524,0.707382950482924,0.879678994119948,0.854153327402482,1.000170012573418,0.998816609265366,0.999880337972021
0.443999999989501,0.706182733170211,0.879162736094857,0.853535740374706,1.000155528162325,0.998796488732363,0.999864647238055
0.444999999989477,0.704980911985986,0.878645555820605,0.852917130125779,1.000140879579532,0.998776195512630,0.999848790509880
0.445999999989454,0.703777494093161,0.878127454836861,0.852297499028646,1.000126066018560,0.998755728826043,0.999832766986661
0.446999999989430,0.702572486664202,0.877608434685774,0.851676849459787,1.000111086672005,0.998735087891587,0.999816575866639
0.447999999989406,0.701365896880818,0.877088496911874,0.851055183799072,1.000095940731543,0.998714271927367,0.999800216347148
0.448999999989383,0.700157731934041,0.876567643062132,0.850432504429836,1.000080627387937,0.998693280150612,0.999783687624616
0.449999999989359,0.698947999024107,0.876045874685935,0.849808813738834,1.000065145831045,0.998672111777683,0.999766988894574
0.450999999989335,0.697736705360343,0.875523193335063,0.849184114116202,1.000049495249817,0.998650766024071,0.999750119351651
0.451999999989312,0.696523858161244,0.874999600563754,0.848558407955533,1.000033674832310,0.998629242104408,0.999733078189593
0.452999999989288,0.695309464654142,0.874475097928590,0.847931697653722,1.000017683765694,0.998607539232481,0.999715864601266
0.453999999989264,0.694093532075308,0.873949686988558,0.847303985611036,1.000001521236237,0.998585656621210,0.999698477778644
0.454999999989241,0.692876067669775,0.873423369305017,0.846675274231061,0.999985186429344,0.998563593482686,0.999680916912844
0.455999999989217,0.691657078691434,0.872896146441757,0.846045565920765,0.999968678529540,0.998541349028159,0.999663181194109
0.456999999989193,0.690436572402697,0.872368019964883,0.845414863090350,0.999951996720478,0.998518922468042,0.999645269811820
0.457999999989170,0.689214556074585,0.871838991442883,0.844783168153322,0.999935140184946,0.998496313011922,0.999627181954503
0.458999999989146,0.687991036986610,0.871309062446602,0.844150483526452,0.999918108104875,0.998473519868562,0.999608916809829
0.459999999989122,0.686766022426643,0.870778234549226,0.843516811629742,0.999900899661350,0.998450542245916,0.999590473564636
0.460999999989099,0.685539519691022,0.870246509326335,0.842882154886487,0.999883514034602,0.998427379351121,0.999571851404913
0.461999999989075,0.684311536084191,0.869713888355792,0.842246515723127,0.999865950404019,0.998404030390505,0.999553049515815
0.462999999989052,0.683082078918808,0.869180373217816,0.841609896569325,0.999848207948162,0.998380494569606,0.999534067081675
0.463999999989028,0.681851155515609,0.868645965494943,0.840972299857912,0.999830285844750,0.998356771093155,0.999514903285996
0.464999999989004,0.680618773203293,0.868110666772017,0.840333728024865,0.999812183270687,0.998332859165102,0.999495557311469
0.465999999988981,0.679384939318609,0.867574478636247,0.839694183509367,0.999793899402050,0.998308757988608,0.999476028339968
0.466999999988957,0.678149661206013,0.867037402677092,0.839053668753657,0.999775433414109,0.998284466766059,0.999456315552567
0.467999999988933,0.676912946217763,0.866499440486330,0.838412186203105,0.999756784481325,0.998259984699069,0.999436418129539
0.468999999988910,0.675674801713790,0.865960593658027,0.837769738306166,0.999737951777351,0.998235310988477,0.999416335250356
0.469999999988886,0.674435235061574,0.865420863788521,0.837126327514346,0.999718934475047,0.998210444834366,0.999396066093704
0.470999999988862,0.673194253636240,0.864880252476488,0.836481956282275,0.999699731746488,0.998185385436067,0.999375609837492
0.471999999988839,0.671951864820202,0.864338761322810,0.835836627067539,0.999680342762952,0.998160131992148,0.999354965658839
0.472999999988815,0.670708076003269,0.863796391930663,0.835190342330775,0.999660766694944,0.998134683700439,0.999334132734098
0.473999999988791,0.669462894582514,0.863253145905478,0.834543104535614,0.999641002712194,0.998109039758029,0.999313110238856
0.474999999988768,0.668216327962138,0.862709024854921,0.833894916148645,0.999621049983665,0.998083199361273,0.999291897347937
0.475999999988744,0.666968383553576,0.862164030388960,0.833245779639488,0.999600907677554,0.998057161705794,0.999270493235409
0.476999999988720,0.665719068775145,0.861618164119746,0.832595697480642,0.999580574961302,0.998030925986496,0.999248897074592
0.477999999988697,0.664468391052137,0.861071427661680,0.831944672147554,0.999560051001598,0.998004491397558,0.999227108038057
0.478999999988673,0.663216357816677,0.860523822631389,0.831292706118576,0.999539334964385,0.997977857132453,0.999205125297641
0.479999999988650,0.661962976507629,0.859975350647700,0.830639801874933,0.999518426014866,0.997951022383942,0.999182948024444
0.480999999988626,0.660708254570662,0.859426013331712,0.829985961900791,0.999497323317512,0.997923986344091,0.999160575388844
0.481999999988602,0.659452199457904,0.858875812306669,0.829331188683098,0.999476026036063,0.997896748204266,0.999138006560494
0.482999999988579,0.658194818628046,0.858324749198034,0.828675484711664,0.999454533333535,0.997869307155142,0.999115240708331
0.483999999988555,0.656936119546154,0.857772825633441,0.828018852479088,0.999432844372223,0.997841662386706,0.999092277000574
0.484999999988531,0.655676109683785,0.857220043242772,0.827361294480849,0.999410958313722,0.997813813088277,0.999069114604755
0.485999999988508,0.654414796518613,0.856666403658023,0.826702813215126,0.999388874318908,0.997785758448488,0.999045752687689
0.486999999988484,0.653152187534537,0.856111908513389,0.826043411182894,0.999366591547968,0.997757497655316,0.999022190415512
0.487999999988460,0.651888290221542,0.855556559445218,0.825383090887861,0.999344109160380,0.997729029896059,0.998998426953656
0.488999999988437,0.650623112075592,0.855000358092013,0.824721854836454,0.999321426314951,0.997700354357376,0.998974461466888
0.489999999988413,0.649356660598688,0.854443306094470,0.824059705537865,0.999298542169789,0.997671470225263,0.998950293119288
